LOCAL ID,COUNTY,MUNICIPALITY,ON,FROM,TO,APPROACH,DIRECTION,AADT YEAR,AADT,AADT CARS,AADT TRUCKS,LOCATION
534121,Erie,Elma,BULLIS RD,RT 20 TRANSIT RD,POUND RD,,2-WAY,1995,10100,,,"(42.8390548480365, -78.6882448196411)"
530120,Erie,Lancaster,BROADWAY,CEMETERY RD,TOWNLINE RD,BETWEEN,2-WAY,2004,11200,,,"(42.89363, -78.623849)"
M4470W,Erie,Evans,I-90,Eden/Angola (Exit 57A),Silver Creek/Irving (Exit 58),BETWEEN,WB,2015,14640,,,"(42.637004, -78.988132)"
534166,Erie,Cheektowaga,CLEVELAND DR,RT 277 UNION RD,CAYUGA RD,,2-WAY,2006,7000,,,"(42.9436614658517, -78.7503433227539)"
530303,Erie,Buffalo,DELAWARE AVE,RT 198 SCAJAQUADA EXPWY,AMHERST ST,BETWEEN,2-WAY,2007,24800,,,"(42.937904, -78.867373)"
540006,Niagara,Lewiston,CREEK RD,RT 104 LEWISTON RD,RT 104 RIDGE RD,,2-WAY,1975,4250,,,"(43.1697942490768, -79.0234270691872)"
540055,Niagara,Wheatfield,NIA FALLS BLVD,N TONAWANDA CITY LN,NASH RD,,2-WAY,2001,21400,,,"(43.0730867160817, -78.8580930233002)"
534376,Erie,Buffalo,GENESEE ST,WALDEN AV,RT 62 BAILEY AV,,2-WAY,2013,12719,11940,778,"(42.9090009035172, -78.8228058815002)"
534192,Erie,Buffalo,CONNECTICUT ST,PROSPECT AV,RICHMOND AV,,2-WAY,2002,4500,,,"(42.906006862224, -78.8873934745789)"
534074,Erie,Buffalo,BEST ST,JEFFERSON AV,WOHLERS AV,,2-WAY,1996,10300,,,"(42.903806, -78.851124)"
530190,Erie,Hamburg,SOUTH PARK AVE,N VILL LN,RT 20 SOUTHWESTERN BLVD,BETWEEN,2-WAY,1982,11700,,,"(42.730795, -78.825558)"
544056,Niagara,North Tonawanda,E ROBINSON ST,SWEENEY ST,TONAWANDA CREEK/ERIE CO LINE,,2-WAY,1977,6100,,,"(43.0359799020516, -78.8270008563995)"
536426,Erie,Concord,GENESEE RD,RT 219,BOSTON-SPRINGVILLE RD,,2-WAY,2000,2500,,,"(42.5530546028704, -78.6929762363434)"
530415,Erie,Amherst,CAMPBELL BLVD,N FRENCH RD,NIAGARA CO LN,BETWEEN,2-WAY,2009,6593,,,"(43.0513203230471, -78.7701011449099)"
540139,Niagara,Lockport,EAST AVE,MAIN/WASHBURN STS,LOCKPORT E CITY LN,,2-WAY,2007,9300,,,"(43.1748175998462, -78.6751395463943)"
540317,Niagara,Lockport,LAKE AVE,LAKE AVE,LOCKPORT N CITY LN,,2-WAY,1995,10100,,,"(43.1877066288194, -78.6765852570534)"
536441,Erie,West Seneca,RIDGE RD,SLADE RD,RT 240 ORCHARD PARK RD,BETWEEN,2-WAY,1990,21700,,,"(42.8289959462341, -78.7809875607491)"
534914,Erie,Buffalo,WINSPEAR AVE,RT 62 BAILEY AV,SUFFOLK ST,,2-WAY,1993,5800,,,"(42.948928844732, -78.8120395717583)"
540273,Niagara,Cambria,RIDGE RD,START RT 104 OLAP @ PLANK RD,END NY 104 OLAP @ STONE RD,,2-WAY,2001,5700,,,"(43.2138733496013, -78.7756446003914)"
530444,Erie,Hamburg,LAKESHORE RD,OLD LAKESHORE RD,WANAKAH/AMSDELL RD,BETWEEN,2-WAY,2001,18200,,,"(42.740811, -78.911174)"
530445,Erie,Alden,BROADWAY,TOWN LINE RD,ALDEN CRITTENDEN RD,BETWEEN,2-WAY,1990,10600,,,"(42.8916711696137, -78.5325378924608)"
530005,Erie,Cheektowaga,GENESEE ST,HOLTZ RD,RT 78 TRANSIT RD,BETWEEN,2-WAY,1984,22800,,,"(42.937009, -78.709627)"
544198,Niagara,Lockport,PURDY RD,STONE RD,RT 104 RIDGE RD,,2-WAY,2019,1244,1079,164,"(43.2052051434355, -78.7130284309387)"
531111,Erie,Buffalo,GEORGIA ST,NIAGARA ST,W CHIPPEWA ST,BETWEEN,1-WAY,1983,13100,,,"(42.890939, -78.880486)"
540931,Niagara,Wheatfield,WILLIAMS RD,CAYUGA DR EXT,RT 62 NF BLVD,BETWEEN,2-WAY,1980,9100,,,"(43.095614, -78.940891)"
544037,Niagara,Niagara Falls,CAYUGA DR,9IST ST,WHEATFIELD TN LN,,2-WAY,2018,4189,4147,41,"(43.091080322182, -78.9441061019897)"
530032,Erie,Buffalo,RT 5 SKYWAY,OUTER HARBOR DR,I-190,BETWEEN,2-WAY,1988,38100,,,"(42.8727404359208, -78.8787031173706)"
536043,Erie,"WEST SENECA,ORCHARD PARK",BERG RD,W SENECA TN LN,ORCHARD PARK TOWN LN,,2-WAY,2010,3237,3150,86,"(42.8023911736382, -78.775041103363)"
530095,Erie,Hamburg,SOUTH PARK AVE,BIG TREE RD,RT 179 MILESTRIP RD,BETWEEN,2-WAY,1996,17100,,,"(42.781228, -78.823814)"
534839,Erie,"ORCHARD PARK, AURORA",TRANSIT RD,JEWETT-HOLMWOOD RD,RT 20A QUAKER RD,,2-WAY,2014,3077,2735,341,"(42.7617319732985, -78.6968922615051)"
533904,Erie,West Seneca,I-90 @ Exit 54 NY 400,,,,RAMP,2010,4797,,,"(42.8515347364311, -78.7920302152634)"
534860,Erie,Buffalo,VIRGINIA ST,WEST AV,ELMWOOD AV,,1-WAY,2012,4065,3978,86,"(42.8959667254666, -78.8797491788864)"
534692,Erie,Buffalo,PEARL ST,W TUPPER ST,EDWARD ST,,1-WAY,1998,6800,,,"(42.894739, -78.872615)"
534812,Erie,Buffalo,SUFFOLK ST,LANGFIELD DR,OAKMONT AV,,2-WAY,2002,9000,,,"(42.9310391718495, -78.8104569911957)"
530362,Erie,Amherst,LOCKPORT EXPWY,SWEET HOME RD,AUDUBON PKWY,BETWEEN,2-WAY,1985,15500,,,"(43.0233451757877, -78.7911075353622)"
536024,Erie,Buffalo,GRANT ST,NY 198 EB RAMPS,AMHERST ST,BETWEEN,2-WAY,2011,15550,,,"(42.9377708603329, -78.8895928859711)"
534948,Erie,Eden,EAST EDEN RD,NORTH BOSTON RD,ECKHARDT RD,,2-WAY,2016,1729,1628,100,"(42.688176, -78.832161)"
534160,Erie,Hamburg,CLARK ST,RT 62 SOUTH PARK AV,MCKINLEY PKWY,BETWEEN,2-WAY,1977,6400,,,"(42.728191, -78.820407)"
534684,Erie,Buffalo,PARKRIDGE AVE,KENSINGTON AV,E AMHERST ST,,1-WAY,2015,3135,3122,12,"(42.9368911482113, -78.8216042518616)"
530127,Erie,West Seneca,AURORA EXPWY,RT 20/78 TRANSIT RD,RT 277 UNION RD,BETWEEN,2-WAY,2015,35294,32581,2712,"(42.8406872490461, -78.7250661849976)"
540930,Niagara,Porter,ROBT MOSES PKWY,ROBERT MOSES PKWY,FORT NIAGARA ENT,BETWEEN,2-WAY,2001,1200,,,"(43.264675, -79.044896)"
534959,Erie,Amherst,N FOREST RD,RT 5 MAIN ST,RT 277 UNION RD,,2-WAY,2010,5943,5799,143,"(42.9652434412989, -78.7593346736107)"
530576,Erie,Amherst,YOUNGMANN EXPWY,RT 263 MILLERSPORT HWY,RT 324 SHERIDAN DR,BETWEEN,2-WAY,1978,62600,,,"(42.9817090461461, -78.7889617681503)"
546023,Niagara,Wheatfield,CAYUGA DR EXT,NIAGARA RD,WALMORE RD,,2-WAY,2009,775,,,"(43.0979761611575, -78.9279112542991)"
535465,Erie,Hamburg,Queens Ln,Kingswood Ln,Camp Rd,,2-WAY,2016,578,561,16,"(42.758154, -78.861662)"
534708,Erie,Buffalo,PORTER AVE,RT 266 NIAGARA ST,RICHMOND AV,,2-WAY,2006,7400,,,"(42.9027209424219, -78.88595)"
536334,Erie,Clarence,GREINER RD,GOODRICH RD,SALT RD,,2-WAY,2014,4023,3719,303,"(42.988826, -78.631539)"
540080,Niagara,Niagara Falls,BUFFALO AVE,BUFFALO AV,77TH ST,,2-WAY,1988,12000,,,"(43.0756318049512, -78.9688709378242)"
545110,Niagara,North Tonawanda,Lincoln Ave,Schenck St,Robinson St,BETWEEN,2-WAY,2015,459,,,"(43.03199, -78.87174)"
534213,Erie,Buffalo,DELAVAN AVE (WEST),RT 266 NIAGARA ST,GRANT ST,,2-WAY,2001,3000,,,"(42.92196, -78.89432)"
536402,Erie,Collins,VERSAILLES PLANK RD,NY 438,Seneca Rd,BETWEEN,2-WAY,2010,3170,,,"(42.533992, -78.985405)"
536074,Erie,Clarence,MILES RD,Poplar Hill Ln,STAHLEY RD,BETWEEN,2-WAY,2010,1135,,,"(43.027003, -78.688934)"
535168,Erie,Tonawanda,Brenton Ave,Brighton Rd,Braxmar Rd,,2-WAY,2014,98,,,"(42.991555, -78.83126)"
540124,Niagara,Lewiston,SAUNDERS SETTLEMENT RD,WALMORE RD,START OLAP RT 429 WARD RD,,2-WAY,2002,12800,,,"(43.1433287683272, -78.9088672399521)"
546088,Niagara,Wheatfield,WALMORE RD SO,JAGOW RD,US62 NIAGARA FALLS BLVD,BETWEEN,2-WAY,2013,1807,,,"(43.098222, -78.927175)"
540325,Niagara,Lockport,CLINTON ST,MILL ST,LAKE AV,BETWEEN,2-WAY,1990,6800,,,"(43.181267, -78.682278)"
530441,Erie,Tonawanda,SHERIDAN DR,KENMORE AV,RT 324 GRAND IS BLVD,BETWEEN,2-WAY,1981,7350,,,"(42.9782343338644, -78.9055091142654)"
520103,Erie,Evans,NYS THRUWAY,SILVER CREEK (M58),ERIE CO LN,BETWEEN,2-WAY,1999,31700,,,"(42.559087, -79.098301)"
534625,Erie,Amherst,N FRENCH RD,SWEET HOME RD,RT 270 CAMPBELL BLVD,BETWEEN,2-WAY,1979,8000,,,"(43.034655, -78.785453)"
530944,Erie,Orchard Park,ARMOR DUELLS RD,DUERR RD,RT 219 EXPWY SB,,2-WAY,1989,5500,,,"(42.7492142602265, -78.7655299901962)"
540414,Niagara,Somerset,COUNTY LINE RD,HARTLAND-SOMERSET TOWNLINE RD,RT 18 LAKE RD,,2-WAY,2011,525,,,"(43.3224790687966, -78.4661740064621)"
530192,Erie,Lackawanna,SOUTH PARK AVE,RIDGE RD,BUFFALO S CITY LN,BETWEEN,2-WAY,1992,11300,,,"(42.8302607749488, -78.8239397853613)"
530157,Erie,Concord,SPRINGVILLE RD,RT 75 SISSON HWY,MORTONS CORNERS RD,BETWEEN,2-WAY,2010,3725,,,"(42.509066501382, -78.7905764579773)"
540071,Niagara,Niagara,PORTER RD,I-190,PACKARD RD,,2-WAY,2001,12600,,,"(43.108329434501, -78.9890840649605)"
530281,Erie,Amherst,GROVER CLEVELAND HWY,RT 62 BAILEY AV,EGGERT RD,BETWEEN,2-WAY,1984,12000,,,"(42.9681004747774, -78.8093291223049)"
530552,Erie,Buffalo,NIAGARA THRUWAY,PORTER AV/PEACE BR (N9),RT 198 SCAJAQUADA EXPWY (N11),BETWEEN,2-WAY,1987,33700,,,"(42.920496, -78.899925)"
530931,Erie,Orchard Park,ARMOR DUELLS RD,219 EXPWY SB,RT 219 EXPWY NB,,2-WAY,1989,5500,,,"(42.7491177482116, -78.7610721588135)"
534823,Erie,Amherst,SWEET HOME RD,N FRENCH RD,TONAWANDA CREEK RD,BETWEEN,2-WAY,2011,10594,10216,377,"(43.038965, -78.799613)"
540496,Niagara,North Tonawanda,WARD RD,OLIVER ST,N TONAWANDA CITY LN,,2-WAY,1986,5800,,,"(43.0622017910019, -78.8892817497253)"
534183,Erie,Clarence,COUNTY RD,STAHLEY RD,CONNER RD,,2-WAY,1996,4500,,,"(43.032996, -78.67404)"
530446,Erie,ELMA/WEST SENECA,TRANSIT RD,BULLIS RD,RT 354 CLINTON ST,BETWEEN,2-WAY,2014,32479,,,"(42.850143, -78.696915)"
544259,Niagara,North Tonawanda,WEBSTER ST,TREMONT ST,GOUNDRY ST,,2-WAY,2007,4400,,,"(43.0238099068537, -78.8773727416992)"
M4166,Erie,Lancaster,NYS THRUWAY,Pembroke/Medina/NY 77 (Exit 48A),Depew/Lockport/NY 78 (Exit 49),BETWEEN,2-WAY,1992,30350,,,"(42.94914, -78.69031)"
534360,Erie,Cheektowaga,GALLERIA DR,I-90 WB RAMP,WALDEN AV,,2-WAY,1993,12000,,,"(42.909619, -78.771457)"
540419,Niagara,Cambria/Lockport,LOCKPORT JUNCTION RD,CR5 UPPER MOUNTAIN RD,BEGINNING NY 93/31 OLAP SAUNDERS SETTLEMENT RD,,2-WAY,2016,5266,4903,362,"(43.1533265771267, -78.7546107172966)"
534366,Erie,Concord,GENESEE RD,BOSTON-SPRINGVILLE RD,SHARP ST,,2-WAY,2012,2673,,,"(42.5526910448352, -78.6696437001228)"
537029,Erie,North Collins,LANGFORD RD,US62,EAST VILL LN,BETWEEN,2-WAY,2011,675,,,"(42.595126, -78.938886)"
544178,Niagara,North Tonawanda,PAYNE AVE,CHRISTIANA ST,THOMPSON ST,,2-WAY,2011,2940,,,"(43.028953, -78.869243)"
530146,Erie,Buffalo,SENECA ST,BABCOCK ST,SMITH ST,BETWEEN,2-WAY,1979,7300,,,"(42.87296, -78.840567)"
530037,Erie,Tonawanda,YOUNGMANN EXPWY,RT 384 DELAWARE AV RT 425,COLVIN BLVD,BETWEEN,2-WAY,1977,53900,,,"(42.995922, -78.862524)"
540059,Niagara,Royalton,LEWISTON RD,NIAGARA CO LN,GRISWOLD ST,,2-WAY,1999,2400,,,"(43.1290757865009, -78.4828680753708)"
540466,Niagara,Niagara Falls,BUFFALO AVE,VETERANS DR,PORTAGE RD,,2-WAY,1999,6200,,,"(43.0830568258238, -79.0365752577782)"
534852,Erie,Buffalo,UTICA ST (WEST),RT 384 DELAWARE AV,LINWOOD AV,,2-WAY,2006,5100,,,"(42.911282, -78.868867)"
534278,Erie,Buffalo,ELK ST,BABCOCK ST,KEATING ST,,2-WAY,2016,1304,1091,212,"(42.8660252338945, -78.8324511051178)"
534602,Erie,Buffalo,MICHIGAN AVE,E UTICA ST,E FERRY ST,BETWEEN,2-WAY,1981,6700,,,"(42.913023, -78.862363)"
536333,Erie,Alden,ALD-CRITTEN RD,NORTH RD,RT 33 GENESEE ST,,2-WAY,2014,2598,,,"(42.9336146990858, -78.4939858317375)"
534020,Erie,Buffalo,AMHERST ST,W TONAWANDA ST,E TONAWANDA ST,,2-WAY,1977,7700,,,"(42.9359407308137, -78.8977360725403)"
530545,Erie,Buffalo,NIAGARA THRUWAY,RT 354 CLINTON ST (N2),RT 16 SENECA ST/RT 62 BAILEY AV (N3),BETWEEN,2-WAY,2004,54300,,,"(42.870948, -78.817828)"
534458,Erie,Buffalo,HURON ST (WEST),FRANKLIN ST,PEARL ST,,2-WAY,1987,4000,,,"(42.8889278310151, -78.8750982284546)"
534269,Erie,Amherst,EGGERT RD,RT 62 BAILEY AV,NF BLVD,,2-WAY,2004,9900,,,"(42.9783633574693, -78.8183131814003)"
535158,Erie,Orchard Park,Independence Dr,Merge,Cul De Sac,,2-WAY,2014,868,,,"(42.744637, -78.728832)"
534750,Erie,Buffalo,S OGDEN ST,DINGENS ST,RICHARD DR,,2-WAY,2012,6021,5367,653,"(42.8794725967507, -78.8012140989304)"
544316,Niagara,NIAGARA FALLS,GIRARD AV,56TH ST,BUILDERS WAY,,2-WAY,2011,1600,,,"(43.085751, -78.995573)"
534128,Erie,Buffalo,CAROLINA ST,WEST AV,W TUPPER  AV,,1-WAY,2014,2179,2127,51,"(42.8940646132163, -78.8789284229279)"
534986,Erie,Buffalo,UPPER TERRACE,PEARL ST,MAIN ST,,2-WAY,2016,3732,,,"(42.879452, -78.87713)"
530360,Erie,"ORCHARD PARK,WEST SENECA",SOUTHERN EXPWY,RT 179 MILESTRIP RD,I-90 NYS THRUWAY,BETWEEN,2-WAY,1995,41600,,,"(42.7995887624737, -78.777015209198)"
546123,Niagara,Somerset,STATE PARK RD,LOWER LAKE RD,GOLDEN HILLS STATE PARK,,2-WAY,2006,250,,,"(43.3690491971341, -78.4881888601188)"
534495,Erie,Buffalo,KENSINGTON AVE,RT 62 BAILEY AV,EGGERT RD,,2-WAY,2010,9297,8952,344,"(42.939654, -78.809508)"
539807,Erie,Tonawanda,Belmont Ave,Englewood Ave,Highland Pkwy,,2-WAY,2015,5487,5339,147,"(42.973331, -78.853072)"
534521,Erie,Hamburg,LAKE VIEW RD,RT 5 LAKE SHORE RD,BURKE RD,,2-WAY,2019,4704,4276,427,"(42.7151420952121, -78.9399325847626)"
530076,Erie,Aurora,BUFFALO ST(16/78),BOWEN RD,ELMA/AURORA TN LN,BETWEEN,2-WAY,2011,5925,,,"(42.7802124428868, -78.6445999145508)"
540272,Niagara,"NEWFANE, LOCKPORT",RIDGE RD,COOMER RD,START OLAP RT 78 LOCKPORT-OLCOTT RD,,2-WAY,1990,5200,,,"(43.2192898642195, -78.706601858139)"
546056,Niagara,Hartland,HARTLAND RD,ROYALTON TN LN,RT 104 RIDGE RD,BETWEEN,2-WAY,1978,1250,,,"(43.229463, -78.576109)"
534728,Erie,Buffalo,RICHMOND AVE,W DELAVAN AV,FOREST AV,,2-WAY,1986,15800,,,"(42.9254714231588, -78.8809749484062)"
535298,Erie,Orchard Park,N Lake Rd,S Buffalo St,Park Limits,BETWEEN,2-WAY,2015,444,,,"(42.757647, -78.749104)"
540076,Niagara,Niagara Falls,CAYUGA DR,RT 265 S MILITARY RD,RT 265 N MILITARY RD,,2-WAY,2008,9000,,,"(43.0822144544593, -78.961079120636)"
534315,Erie,Buffalo,FERRY ST (EAST),WOHLERS AV,HUMBOLDT PKWY SB,,2-WAY,1998,9700,,,"(42.914722, -78.845649)"
534897,Erie,Elma,WILLARDSHIRE RD,MILESTRIP RD,ELMA TN LN,,2-WAY,2015,1517,1495,21,"(42.7864960424273, -78.6881697177887)"
541001,Niagara,Niagara Falls,NIAGARA ST,5TH ST,QUAY ST,,2-WAY,1984,7100,,,"(43.0885241221134, -79.0547981858253)"
530293,Erie,Amherst,SHERIDAN DR,RT 277 N FOREST RD,EVANS ST,BETWEEN,2-WAY,1991,23700,,,"(42.9786478952608, -78.7514269351959)"
540350,Niagara,"NEWFANE, HARTLAND",RIDGE RD,END 78 OLAP OLCOTT RD,CR 108 HARTLAND RD,,2-WAY,1974,2250,,,"(43.2471135055809, -78.6304834485054)"
530551,Erie,Buffalo,NIAGARA THRUWAY,AUSTIN/HERTEL (N13),ONTARIO/VULCAN (N14),BETWEEN,2-WAY,1997,48100,,,"(42.942004, -78.907177)"
535025,Erie,Amherst,Country Pkwy,Sheridan Dr,Maple Rd,,2-WAY,2014,1481,,,"(42.979174, -78.713779)"
530357,Erie,Amherst,LOCKPORT EXPWY,I-290,UB ACCESS,BETWEEN,2-WAY,2001,39800,,,"(43.0018185867199, -78.8034510612488)"
534321,Erie,Buffalo,FERRY ST (WEST),RICHMOND AV,ELMWOOD AV,,2-WAY,2008,5500,,,"(42.95144, -78.87849)"
530031,Erie,Newstead,MAIN ST,RT 93 BUELL RD,CRITTENDEN RD,BETWEEN,2-WAY,1996,6800,,,"(42.9984014098767, -78.491547703743)"
540328,Niagara,Wilson,YOUNGTN-LKPT RD,RANSOMVILLE RD,N RIDGE RD,,2-WAY,1992,1750,,,"(43.2276648697252, -78.8750164210796)"
530003,Erie,Buffalo,SCAJAQUADA EXPWY,ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,2-WAY,2005,44473,,,"(42.93459, -78.871365)"
535251,Erie,Lancaster,Erie Pl,Gould Ave,Railroad,,2-WAY,2014,123,,,"(42.905749, -78.695522)"
536412,Erie,Orchard Park,FREEMAN RD,ORCHARD PARK VILL LN,RT 20A QUAKER ST,BETWEEN,2-WAY,2003,4000,,,"(42.7688601888501, -78.7321284413338)"
530397,Erie,Amherst,MILLERSPORT HWY,I-990,RT 78 TRANSIT RD,BETWEEN,2-WAY,1990,12900,,,"(43.0657790394661, -78.7145921587944)"
536114,Erie,Buffalo,WASHINGTON ST,SCOTT ST,SENECA ST,,2-WAY,1984,6300,,,"(42.8784642935866, -78.8756346702576)"
530194,Erie,Orchard Park,E QUAKER ST,RTS 240/277 N BUFFALO ST,FREEMAN RD,BETWEEN,2-WAY,1991,9500,,,"(42.7687873355472, -78.736669421196)"
533816,Erie,Buffalo,I-190 @ Elm St,,,,RAMP,2009,1145,1007,137,"(42.8795944568357, -78.8723999261856)"
544022,Niagara,Pendleton,BEACH RIDGE RD,TOWNLINE RD,RT 270 CAMPBELL BLVD,,2-WAY,2007,2300,,,"(43.1014685615297, -78.7955063581467)"
530383,Erie,Lancaster,GENESEE ST,HARRIS HILL RD,GUNNVILLE RD,BETWEEN,2-WAY,1999,13800,,,"(42.945687703869, -78.6531937122345)"
542040,Niagara,HARTLAND/SOMERSET,HARTLAND/SOMERSET TOWN LINE RD,CHECKERED TAVERN RD,HOSMER RD,,2-WAY,2013,696,644,51,"(43.3059374562934, -78.6134058237076)"
530046,Erie,Buffalo,WILLIAM ST,MICHIGAN AV,PINE ST,BETWEEN,2-WAY,1982,5100,,,"(42.884885, -78.866413)"
533811,Erie,Buffalo,I-190 @ South Ogden St,,,,RAMP,2009,5029,4496,532,"(42.874887, -78.800371)"
530945,Erie,Cheektowaga,WALDEN AVE,BUFFALO CITY LN,RT 240 HARLEM RD,,2-WAY,2009,12425,,,"(42.9072602909085, -78.7918370962143)"
534375,Erie,Buffalo,GENESEE ST,FILLMORE AV,WALDEN AV,,2-WAY,1998,9800,,,"(42.9028397783925, -78.838073015213)"
534986,Erie,Buffalo,UPPER TERRACE,PEARL ST,MAIN ST,,2-WAY,2008,2100,,,"(42.879452, -78.87713)"
546045,Niagara,Wilson,CHESTNUT RD,NY425,BEEBE RD,,2-WAY,2006,1600,,,"(43.241862, -78.809784)"
530179,Erie,West Seneca,SOUTHERN EXPWY,RIDGE RD,I-90 NYS THRUWAY,BETWEEN,2-WAY,1991,45800,,,"(42.8327647840684, -78.7919229269028)"
530404,Erie,Buffalo,NIAGARA ST,ONTARIO ST,VULCAN ST,BETWEEN,2-WAY,2003,6200,,,"(42.951868, -78.908942)"
544184,Niagara,North Tonawanda,PAYNE AVE,MEADOW DR,RT 429 WARD RD,,2-WAY,2008,6450,,,"(43.057425, -78.882976)"
534258,Erie,Evans,EDEN-EVANS CENTER RD,RT 20 SOUTHWESTERN BLVD,VERSAILLES PLANK RD (W),,2-WAY,2011,4610,4287,322,"(42.65255, -78.97644)"
534792,Erie,Amherst,YOUNGS RD,WEHRLE DR,RT 5 MAIN ST,,2-WAY,2007,14300,,,"(42.9632534909236, -78.7246477603912)"
532056,Erie,Buffalo,GRANT ST,LETCHWORTH ST,NY 198 EB RAMPS,,2-WAY,2018,13774,13230,543,"(42.933867, -78.888617)"
534959,Erie,Amherst,N FOREST RD,RT 5 MAIN ST,RT 277 UNION RD,,2-WAY,2013,5823,5757,65,"(42.9652434412989, -78.7593346736107)"
540064,Niagara,Niagara Falls,MAIN ST,PORTAGE AV,LOCKPORT ST,,2-WAY,2001,12900,,,"(43.1022793341199, -79.052027463913)"
537075,Erie,Tonawanda,ERICSON AV,ONTARIO ST,MILITARY RD,,2-WAY,2015,975,,,"(42.9629997769474, -78.889869)"
530395,Erie,Tonawanda,SEYMOUR ST,FLETCHER ST,NIAGARA ST,BETWEEN,2-WAY,1983,7250,,,"(43.0187663082262, -78.8799878954887)"
530204,Erie,Buffalo,TONAWANDA ST,RT 266 NIAGARA ST,AMHERST ST,BETWEEN,2-WAY,1999,7500,,,"(42.932001, -78.897078)"
532065,Erie,Buffalo,JEFFERSON AVE,EAST DELAVAN ST,MAIN ST,,2-WAY,1998,6100,,,"(42.92335, -78.853972)"
530150,Erie,Buffalo,KENSINGTON EXPWY,JEFFERSON AV,BEST ST,BETWEEN,2-WAY,2001,60015,,,"(42.899572324752, -78.8495877385139)"
530026,Erie,Amherst,MAIN ST,I-290 YOUNGMANN EXP,N FOREST RD,BETWEEN,2-WAY,1975,33300,,,"(42.9600069071359, -78.7620377540588)"
540070,Niagara,Niagara Falls,LOCKPORT ST,CLEVELAND AV,RT 182 ONTARIO AV,,2-WAY,1982,7200,,,"(43.1079622743889, -79.0436348319054)"
540113,Niagara,Niagara Falls,WHIRLPOOL BRIDGE,USA,CANADA,,2-WAY,2015,1521,1521,0,"(43.1092315021741, -79.0581963558197)"
530560,Erie,Grand Island,NIAGARA THRUWAY,WHITEHAVEN (N19),LONG RD (N20),BETWEEN,2-WAY,2008,49700,,,"(43.0352466727702, -78.9835667610168)"
530924,Erie,Buffalo,CAROLINA RAMPS,I-190,RT 266 NIAGARA ST,,2-WAY,1986,12400,,,"(42.892158512131, -78.8856634497643)"
534185,Erie,Lancaster,COMO PARK BLVD,RT 78 TRANSIT RD,PENORA ST,,2-WAY,1984,9700,,,"(42.8924454135864, -78.6910933256149)"
534324,Erie,Buffalo,FERRY ST (WEST),LINWOOD AV,RT 5 MAIN ST,BETWEEN,2-WAY,1985,7000,,,"(42.9153578475421, -78.865077495575)"
536364,Erie,Amherst,RENSCH RD,SWEETHOME RD,AUDUBON PKWY,,2-WAY,2012,8057,,,"(43.000075, -78.797776)"
534627,Erie,Amherst,N FRENCH RD,I-990,RT 263 MILLERSPORT HWY,,2-WAY,2004,17800,,,"(43.0348089856078, -78.7556648254395)"
530201,Erie,Aurora,DAVIS RD,BEHM RD,MILL RD,BETWEEN,2-WAY,2011,3250,,,"(42.707889, -78.681743)"
530283,Erie,Tonawanda,MILITARY RD,BUFFALO CITY LN,KENMORE AV,BETWEEN,2-WAY,1992,15100,,,"(42.9595632856485, -78.8890993595123)"
536461,Erie,Buffalo,FERRY ST (EAST),HUMBOLDT PKWY SB,FILLMORE AV,BETWEEN,2-WAY,2015,8292,7771,520,"(42.9146461982593, -78.841180317791)"
534843,Erie,Tonawanda,TWO MILE CRK RD,TONAWANDA S CITY LN,RT 266 NIAGARA ST,,2-WAY,1976,3300,,,"(43.0032819120231, -78.9052140712738)"
533202,Erie,Hamburg,NY 5 Lakeshore Traffic Circle,,,,RAMP,2015,5283,,,"(42.792314, -78.847161)"
546054,Niagara,Royalton,GRISWOLD RD,MANN RD,RT 77 LEWISTON RD,,2-WAY,1999,840,,,"(43.127677, -78.49706)"
534137,Erie,Amherst,CAYUGA RD,CALIFORNIA DR,RT 5 MAIN ST,,2-WAY,2014,6307,6193,113,"(42.958901, -78.745565)"
537033,Erie,Hamburg,BIG TREE RD,BAYVIEW RD,RT 62 SOUTH PARK AV,,2-WAY,2014,6221,,,"(42.771971, -78.830183)"
530934,Erie,Cheektowaga,WALDEN AVE,DICK RD,RT 78 TRANSIT RD,,2-WAY,2000,25100,,,"(42.909323, -78.713114)"
536223,Erie,Orchard Park,S ABBOTT RD,NEWTON RD,HAMBURG TN LN,,2-WAY,1982,2000,,,"(42.7230047449872, -78.793773651123)"
544256,Niagara,Lockport,WASHBURN ST,LOCUST ST,HIGH ST,,2-WAY,1976,7600,,,"(43.161628, -78.685793)"
534557,Erie,Amherst,MAPLE RD,HOPKINS RD,RT 78 TRANSIT RD,,2-WAY,1984,16300,,,"(42.9906826380044, -78.716005012393)"
530478,Erie,Buffalo,MAIN ST,NORTH ST,DELEVAN AV,BETWEEN,2-WAY,1988,24800,,,"(42.9130241630522, -78.8653242588043)"
532041,Erie,Tonawanda,ENSMINGER,E PARK DR,MILENS RD,,2-WAY,2002,5800,,,"(42.987991, -78.8932)"
530263,Erie,CLARENCE/AMHERST,TRANSIT RD,N FRENCH RD,WOLCOTT RD,BETWEEN,2-WAY,1991,11700,,,"(43.0445623462239, -78.6969164013863)"
540031,Niagara,North Tonawanda,RIVER RD,RT 384 MAIN ST,RT 429 WHEATFIELD ST,,2-WAY,1976,17800,,,"(43.0324509106876, -78.88218998909)"
