,5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
6806,24/02/2016 15:10,95,1,100
6807,24/02/2016 15:15,109,1,100
6808,24/02/2016 15:20,90,1,100
6809,24/02/2016 15:25,97,1,100
6810,24/02/2016 15:30,102,1,100
6811,24/02/2016 15:35,112,1,100
6812,24/02/2016 15:40,96,1,100
6813,24/02/2016 15:45,119,1,100
6814,24/02/2016 15:50,107,1,100
6815,24/02/2016 15:55,104,1,100
6816,24/02/2016 16:00,96,1,100
6817,24/02/2016 16:05,96,1,100
6818,24/02/2016 16:10,92,1,100
6819,24/02/2016 16:15,95,1,100
6820,24/02/2016 16:20,94,1,100
6821,24/02/2016 16:25,99,1,100
6822,24/02/2016 16:30,97,1,100
6823,24/02/2016 16:35,88,1,100
6824,24/02/2016 16:40,90,1,100
6825,24/02/2016 16:45,92,1,100
6826,24/02/2016 16:50,85,1,100
6827,24/02/2016 16:55,114,1,100
6828,24/02/2016 17:00,104,1,100
6829,24/02/2016 17:05,89,1,100
6830,24/02/2016 17:10,83,1,100
6831,24/02/2016 17:15,103,1,100
6832,24/02/2016 17:20,85,1,100
6833,24/02/2016 17:25,95,1,100
6834,24/02/2016 17:30,100,1,100
6835,24/02/2016 17:35,84,1,100
6836,24/02/2016 17:40,75,1,100
6837,24/02/2016 17:45,92,1,100
6838,24/02/2016 17:50,69,1,100
6839,24/02/2016 17:55,85,1,100
6840,24/02/2016 18:00,69,1,100
6841,24/02/2016 18:05,68,1,100
6842,24/02/2016 18:10,81,1,100
6843,24/02/2016 18:15,88,1,100
6844,24/02/2016 18:20,89,1,100
6845,24/02/2016 18:25,93,1,100
6846,24/02/2016 18:30,75,1,100
6847,24/02/2016 18:35,70,1,100
6848,24/02/2016 18:40,73,1,100
6849,24/02/2016 18:45,78,1,100
6850,24/02/2016 18:50,73,1,100
6851,24/02/2016 18:55,61,1,100
6852,24/02/2016 19:00,59,1,100
6853,24/02/2016 19:05,79,1,100
6854,24/02/2016 19:10,71,1,100
6855,24/02/2016 19:15,76,1,100
6856,24/02/2016 19:20,83,1,100
6857,24/02/2016 19:25,64,1,100
6858,24/02/2016 19:30,60,1,100
6859,24/02/2016 19:35,73,1,100
6860,24/02/2016 19:40,78,1,100
6861,24/02/2016 19:45,62,1,100
6862,24/02/2016 19:50,67,1,100
6863,24/02/2016 19:55,64,1,100
6864,24/02/2016 20:00,65,1,100
6865,24/02/2016 20:05,55,1,100
6866,24/02/2016 20:10,71,1,100
6867,24/02/2016 20:15,68,1,100
6868,24/02/2016 20:20,61,1,100
6869,24/02/2016 20:25,49,1,100
6870,24/02/2016 20:30,62,1,100
6871,24/02/2016 20:35,61,1,100
6872,24/02/2016 20:40,53,1,100
6873,24/02/2016 20:45,50,1,100
6874,24/02/2016 20:50,47,1,100
6875,24/02/2016 20:55,44,1,100
6876,24/02/2016 21:00,39,1,100
6877,24/02/2016 21:05,32,1,100
6878,24/02/2016 21:10,51,1,100
6879,24/02/2016 21:15,44,1,100
6880,24/02/2016 21:20,49,1,100
6881,24/02/2016 21:25,52,1,100
6882,24/02/2016 21:30,42,1,100
6883,24/02/2016 21:35,41,1,100
6884,24/02/2016 21:40,39,1,100
6885,24/02/2016 21:45,45,1,100
6886,24/02/2016 21:50,29,1,100
6887,24/02/2016 21:55,32,1,100
6888,24/02/2016 22:00,29,1,100
6889,24/02/2016 22:05,37,1,100
6890,24/02/2016 22:10,43,1,100
6891,24/02/2016 22:15,42,1,100
6892,24/02/2016 22:20,27,1,100
6893,24/02/2016 22:25,29,1,100
6894,24/02/2016 22:30,28,1,100
6895,24/02/2016 22:35,28,1,100
6896,24/02/2016 22:40,25,1,100
6897,24/02/2016 22:45,17,1,100
6898,24/02/2016 22:50,19,1,100
6899,24/02/2016 22:55,30,1,100
6900,24/02/2016 23:00,19,1,100
6901,24/02/2016 23:05,24,1,100
6902,24/02/2016 23:10,20,1,100
6903,24/02/2016 23:15,13,1,100
6904,24/02/2016 23:20,20,1,100
6905,24/02/2016 23:25,13,1,100
6906,24/02/2016 23:30,13,1,100
6907,24/02/2016 23:35,14,1,100
6908,24/02/2016 23:40,10,1,100
6909,24/02/2016 23:45,14,1,100
6910,24/02/2016 23:50,15,1,100
6911,24/02/2016 23:55,16,1,100
6912,25/02/2016 0:00,11,1,100
6913,25/02/2016 0:05,14,1,100
6914,25/02/2016 0:10,14,1,100
6915,25/02/2016 0:15,7,1,100
6916,25/02/2016 0:20,10,1,100
6917,25/02/2016 0:25,12,1,100
6918,25/02/2016 0:30,12,1,100
6919,25/02/2016 0:35,8,1,100
6920,25/02/2016 0:40,10,1,100
6921,25/02/2016 0:45,6,1,100
6922,25/02/2016 0:50,7,1,100
6923,25/02/2016 0:55,6,1,100
6924,25/02/2016 1:00,5,1,100
6925,25/02/2016 1:05,11,1,100
6926,25/02/2016 1:10,7,1,100
6927,25/02/2016 1:15,8,1,100
6928,25/02/2016 1:20,11,1,100
6929,25/02/2016 1:25,5,1,100
6930,25/02/2016 1:30,5,1,100
6931,25/02/2016 1:35,5,1,100
6932,25/02/2016 1:40,5,1,100
6933,25/02/2016 1:45,3,1,100
6934,25/02/2016 1:50,7,1,100
6935,25/02/2016 1:55,4,1,100
6936,25/02/2016 2:00,8,1,100
6937,25/02/2016 2:05,4,1,100
6938,25/02/2016 2:10,5,1,100
6939,25/02/2016 2:15,4,1,100
6940,25/02/2016 2:20,6,1,100
6941,25/02/2016 2:25,4,1,100
6942,25/02/2016 2:30,4,1,100
6943,25/02/2016 2:35,5,1,100
6944,25/02/2016 2:40,5,1,100
6945,25/02/2016 2:45,4,1,100
6946,25/02/2016 2:50,5,1,100
6947,25/02/2016 2:55,4,1,100
6948,25/02/2016 3:00,2,1,100
6949,25/02/2016 3:05,2,1,100
6950,25/02/2016 3:10,3,1,100
6951,25/02/2016 3:15,5,1,100
6952,25/02/2016 3:20,3,1,100
6953,25/02/2016 3:25,4,1,100
6954,25/02/2016 3:30,4,1,100
6955,25/02/2016 3:35,11,1,100
6956,25/02/2016 3:40,11,1,100
6957,25/02/2016 3:45,6,1,100
6958,25/02/2016 3:50,4,1,100
6959,25/02/2016 3:55,8,1,100
6960,25/02/2016 4:00,6,1,100
6961,25/02/2016 4:05,9,1,100
6962,25/02/2016 4:10,14,1,100
6963,25/02/2016 4:15,19,1,100
6964,25/02/2016 4:20,18,1,100
6965,25/02/2016 4:25,21,1,100
6966,25/02/2016 4:30,24,1,100
6967,25/02/2016 4:35,28,1,100
6968,25/02/2016 4:40,42,1,100
6969,25/02/2016 4:45,35,1,100
6970,25/02/2016 4:50,45,1,100
6971,25/02/2016 4:55,34,1,100
6972,25/02/2016 5:00,51,1,100
6973,25/02/2016 5:05,62,1,100
6974,25/02/2016 5:10,59,1,100
6975,25/02/2016 5:15,67,1,100
6976,25/02/2016 5:20,76,1,100
6977,25/02/2016 5:25,75,1,100
6978,25/02/2016 5:30,79,1,100
6979,25/02/2016 5:35,94,1,100
6980,25/02/2016 5:40,107,1,100
6981,25/02/2016 5:45,111,1,100
6982,25/02/2016 5:50,111,1,100
6983,25/02/2016 5:55,97,1,100
6984,25/02/2016 6:00,110,1,100
6985,25/02/2016 6:05,98,1,100
6986,25/02/2016 6:10,151,1,100
6987,25/02/2016 6:15,134,1,100
6988,25/02/2016 6:20,137,1,100
6989,25/02/2016 6:25,146,1,100
6990,25/02/2016 6:30,145,1,100
6991,25/02/2016 6:35,166,1,100
6992,25/02/2016 6:40,166,1,100
6993,25/02/2016 6:45,159,1,100
6994,25/02/2016 6:50,138,1,100
6995,25/02/2016 6:55,137,1,100
6996,25/02/2016 7:00,136,1,100
6997,25/02/2016 7:05,134,1,100
6998,25/02/2016 7:10,97,1,100
6999,25/02/2016 7:15,112,1,100
7000,25/02/2016 7:20,89,1,100
7001,25/02/2016 7:25,82,1,100
7002,25/02/2016 7:30,82,1,100
7003,25/02/2016 7:35,83,1,100
7004,25/02/2016 7:40,82,1,100
7005,25/02/2016 7:45,76,1,100
7006,25/02/2016 7:50,74,1,100
7007,25/02/2016 7:55,65,1,100
7008,25/02/2016 8:00,70,1,100
7009,25/02/2016 8:05,66,1,100
7010,25/02/2016 8:10,59,1,100
7011,25/02/2016 8:15,69,1,100
7012,25/02/2016 8:20,69,1,100
7013,25/02/2016 8:25,62,1,100
7014,25/02/2016 8:30,60,1,100
7015,25/02/2016 8:35,78,1,100
7016,25/02/2016 8:40,59,1,100
7017,25/02/2016 8:45,69,1,100
7018,25/02/2016 8:50,59,1,100
7019,25/02/2016 8:55,74,1,100
7020,25/02/2016 9:00,87,1,100
7021,25/02/2016 9:05,89,1,100
7022,25/02/2016 9:10,87,1,100
7023,25/02/2016 9:15,94,1,100
7024,25/02/2016 9:20,86,1,100
7025,25/02/2016 9:25,134,1,100
7026,25/02/2016 9:30,102,1,100
7027,25/02/2016 9:35,112,1,100
7028,25/02/2016 9:40,110,1,100
7029,25/02/2016 9:45,96,1,100
7030,25/02/2016 9:50,120,1,100
7031,25/02/2016 9:55,108,1,100
7032,25/02/2016 10:00,122,1,100
7033,25/02/2016 10:05,109,1,100
7034,25/02/2016 10:10,107,1,100
7035,25/02/2016 10:15,108,1,100
7036,25/02/2016 10:20,102,1,100
7037,25/02/2016 10:25,115,1,100
7038,25/02/2016 10:30,121,1,100
7039,25/02/2016 10:35,111,1,100
7040,25/02/2016 10:40,118,1,100
7041,25/02/2016 10:45,103,1,100
7042,25/02/2016 10:50,110,1,100
7043,25/02/2016 10:55,110,1,100
7044,25/02/2016 11:00,123,1,100
7045,25/02/2016 11:05,111,1,100
7046,25/02/2016 11:10,96,1,100
7047,25/02/2016 11:15,117,1,100
7048,25/02/2016 11:20,96,1,100
7049,25/02/2016 11:25,111,1,100
7050,25/02/2016 11:30,104,1,100
7051,25/02/2016 11:35,100,1,100
7052,25/02/2016 11:40,98,1,100
7053,25/02/2016 11:45,125,1,100
7054,25/02/2016 11:50,105,1,100
7055,25/02/2016 11:55,113,1,100
7056,25/02/2016 12:00,93,1,100
7057,25/02/2016 12:05,86,1,100
7058,25/02/2016 12:10,41,1,100
7059,25/02/2016 12:15,85,1,100
7060,25/02/2016 12:20,114,1,100
7061,25/02/2016 12:25,99,1,100
7062,25/02/2016 12:30,104,1,100
7063,25/02/2016 12:35,92,1,100
7064,25/02/2016 12:40,101,1,100
7065,25/02/2016 12:45,97,1,100
7066,25/02/2016 12:50,106,1,100
7067,25/02/2016 12:55,107,1,100
7068,25/02/2016 13:00,96,1,100
7069,25/02/2016 13:05,102,1,100
7070,25/02/2016 13:10,107,1,100
7071,25/02/2016 13:15,101,1,100
7072,25/02/2016 13:20,104,1,100
7073,25/02/2016 13:25,97,1,100
7074,25/02/2016 13:30,119,1,100
7075,25/02/2016 13:35,84,1,100
7076,25/02/2016 13:40,100,1,100
7077,25/02/2016 13:45,104,1,100
7078,25/02/2016 13:50,94,1,100
7079,25/02/2016 13:55,78,1,100
7080,25/02/2016 14:00,83,1,100
7081,25/02/2016 14:05,96,1,100
7082,25/02/2016 14:10,86,1,100
7083,25/02/2016 14:15,120,1,100
7084,25/02/2016 14:20,109,1,100
7085,25/02/2016 14:25,108,1,100
7086,25/02/2016 14:30,119,1,100
7087,25/02/2016 14:35,91,1,100
7088,25/02/2016 14:40,113,1,100
7089,25/02/2016 14:45,107,1,100
7090,25/02/2016 14:50,100,1,100
7091,25/02/2016 14:55,105,1,100
7092,25/02/2016 15:00,108,1,100
7093,25/02/2016 15:05,98,1,100
7094,25/02/2016 15:10,103,1,100
7095,25/02/2016 15:15,109,1,100
7096,25/02/2016 15:20,117,1,100
7097,25/02/2016 15:25,104,1,100
7098,25/02/2016 15:30,99,1,100
7099,25/02/2016 15:35,112,1,100
7100,25/02/2016 15:40,113,1,100
7101,25/02/2016 15:45,126,1,100
7102,25/02/2016 15:50,99,1,100
7103,25/02/2016 15:55,100,1,100
7104,25/02/2016 16:00,86,1,100
7105,25/02/2016 16:05,82,1,100
7106,25/02/2016 16:10,93,1,100
7107,25/02/2016 16:15,85,1,100
7108,25/02/2016 16:20,108,1,100
7109,25/02/2016 16:25,81,1,100
7110,25/02/2016 16:30,85,1,100
7111,25/02/2016 16:35,83,1,100
7112,25/02/2016 16:40,89,1,100
7113,25/02/2016 16:45,88,1,100
7114,25/02/2016 16:50,94,1,100
7115,25/02/2016 16:55,90,1,100
7116,25/02/2016 17:00,91,1,100
7117,25/02/2016 17:05,85,1,100
7118,25/02/2016 17:10,76,1,100
7119,25/02/2016 17:15,115,1,100
7120,25/02/2016 17:20,96,1,100
7121,25/02/2016 17:25,95,1,100
7122,25/02/2016 17:30,101,1,100
7123,25/02/2016 17:35,102,1,100
7124,25/02/2016 17:40,92,1,100
7125,25/02/2016 17:45,86,1,100
7126,25/02/2016 17:50,83,1,100
7127,25/02/2016 17:55,66,1,100
7128,25/02/2016 18:00,59,1,100
7129,25/02/2016 18:05,76,1,100
7130,25/02/2016 18:10,78,1,100
7131,25/02/2016 18:15,83,1,100
7132,25/02/2016 18:20,89,1,100
7133,25/02/2016 18:25,58,1,100
7134,25/02/2016 18:30,75,1,100
7135,25/02/2016 18:35,93,1,100
7136,25/02/2016 18:40,78,1,100
7137,25/02/2016 18:45,86,1,100
7138,25/02/2016 18:50,75,1,100
7139,25/02/2016 18:55,80,1,100
7140,25/02/2016 19:00,79,1,100
7141,25/02/2016 19:05,83,1,100
7142,25/02/2016 19:10,81,1,100
7143,25/02/2016 19:15,66,1,100
7144,25/02/2016 19:20,84,1,100
7145,25/02/2016 19:25,77,1,100
7146,25/02/2016 19:30,76,1,100
7147,25/02/2016 19:35,86,1,100
7148,25/02/2016 19:40,62,1,100
7149,25/02/2016 19:45,69,1,100
7150,25/02/2016 19:50,82,1,100
7151,25/02/2016 19:55,55,1,100
7152,25/02/2016 20:00,75,1,100
7153,25/02/2016 20:05,53,1,100
7154,25/02/2016 20:10,73,1,100
7155,25/02/2016 20:15,69,1,100
7156,25/02/2016 20:20,61,1,100
7157,25/02/2016 20:25,68,1,100
7158,25/02/2016 20:30,55,1,100
7159,25/02/2016 20:35,58,1,100
7160,25/02/2016 20:40,54,1,100
7161,25/02/2016 20:45,57,1,100
7162,25/02/2016 20:50,41,1,100
7163,25/02/2016 20:55,59,1,100
7164,25/02/2016 21:00,53,1,100
7165,25/02/2016 21:05,39,1,100
7166,25/02/2016 21:10,56,1,100
7167,25/02/2016 21:15,58,1,100
7168,25/02/2016 21:20,54,1,100
7169,25/02/2016 21:25,44,1,100
7170,25/02/2016 21:30,39,1,100
7171,25/02/2016 21:35,42,1,100
7172,25/02/2016 21:40,44,1,100
7173,25/02/2016 21:45,43,1,100
7174,25/02/2016 21:50,37,1,100
7175,25/02/2016 21:55,37,1,100
7176,25/02/2016 22:00,38,1,100
7177,25/02/2016 22:05,41,1,100
7178,25/02/2016 22:10,39,1,100
7179,25/02/2016 22:15,33,1,100
7180,25/02/2016 22:20,29,1,100
7181,25/02/2016 22:25,25,1,100
7182,25/02/2016 22:30,22,1,100
7183,25/02/2016 22:35,33,1,100
7184,25/02/2016 22:40,29,1,100
7185,25/02/2016 22:45,32,1,100
7186,25/02/2016 22:50,30,1,100
7187,25/02/2016 22:55,22,1,100
7188,25/02/2016 23:00,23,1,100
7189,25/02/2016 23:05,22,1,100
7190,25/02/2016 23:10,25,1,100
7191,25/02/2016 23:15,17,1,100
7192,25/02/2016 23:20,13,1,100
7193,25/02/2016 23:25,25,1,100
7194,25/02/2016 23:30,13,1,100
7195,25/02/2016 23:35,22,1,100
7196,25/02/2016 23:40,11,1,100
7197,25/02/2016 23:45,23,1,100
7198,25/02/2016 23:50,10,1,100
7199,25/02/2016 23:55,16,1,100
7200,26/02/2016 0:00,17,1,100
7201,26/02/2016 0:05,7,1,100
7202,26/02/2016 0:10,10,1,100
7203,26/02/2016 0:15,18,1,100
7204,26/02/2016 0:20,22,1,100
7205,26/02/2016 0:25,11,1,100
7206,26/02/2016 0:30,6,1,100
7207,26/02/2016 0:35,7,1,100
7208,26/02/2016 0:40,7,1,100
7209,26/02/2016 0:45,12,1,100
7210,26/02/2016 0:50,4,1,100
7211,26/02/2016 0:55,8,1,100
7212,26/02/2016 1:00,6,1,100
7213,26/02/2016 1:05,13,1,100
7214,26/02/2016 1:10,10,1,100
7215,26/02/2016 1:15,7,1,100
7216,26/02/2016 1:20,10,1,100
7217,26/02/2016 1:25,9,1,100
7218,26/02/2016 1:30,6,1,100
7219,26/02/2016 1:35,8,1,100
7220,26/02/2016 1:40,7,1,100
7221,26/02/2016 1:45,9,1,100
7222,26/02/2016 1:50,1,1,100
7223,26/02/2016 1:55,3,1,100
7224,26/02/2016 2:00,5,1,100
7225,26/02/2016 2:05,7,1,100
7226,26/02/2016 2:10,2,1,100
7227,26/02/2016 2:15,5,1,100
7228,26/02/2016 2:20,4,1,100
7229,26/02/2016 2:25,3,1,100
7230,26/02/2016 2:30,5,1,100
7231,26/02/2016 2:35,2,1,100
7232,26/02/2016 2:40,9,1,100
7233,26/02/2016 2:45,4,1,100
7234,26/02/2016 2:50,0,1,100
7235,26/02/2016 2:55,3,1,100
7236,26/02/2016 3:00,6,1,100
7237,26/02/2016 3:05,5,1,100
7238,26/02/2016 3:10,3,1,100
7239,26/02/2016 3:15,4,1,100
7240,26/02/2016 3:20,3,1,100
7241,26/02/2016 3:25,4,1,100
7242,26/02/2016 3:30,6,1,100
7243,26/02/2016 3:35,3,1,100
7244,26/02/2016 3:40,6,1,100
7245,26/02/2016 3:45,9,1,100
7246,26/02/2016 3:50,11,1,100
7247,26/02/2016 3:55,10,1,100
7248,26/02/2016 4:00,9,1,100
7249,26/02/2016 4:05,9,1,100
7250,26/02/2016 4:10,14,1,100
7251,26/02/2016 4:15,11,1,100
7252,26/02/2016 4:20,15,1,100
7253,26/02/2016 4:25,17,1,100
7254,26/02/2016 4:30,16,1,100
7255,26/02/2016 4:35,14,1,100
7256,26/02/2016 4:40,26,1,100
7257,26/02/2016 4:45,35,1,100
7258,26/02/2016 4:50,34,1,100
7259,26/02/2016 4:55,26,1,100
7260,26/02/2016 5:00,50,1,100
7261,26/02/2016 5:05,39,1,100
7262,26/02/2016 5:10,45,1,100
7263,26/02/2016 5:15,55,1,100
7264,26/02/2016 5:20,62,1,100
7265,26/02/2016 5:25,72,1,100
7266,26/02/2016 5:30,55,1,100
7267,26/02/2016 5:35,77,1,100
7268,26/02/2016 5:40,84,1,100
7269,26/02/2016 5:45,103,1,100
7270,26/02/2016 5:50,77,1,100
7271,26/02/2016 5:55,74,1,100
7272,26/02/2016 6:00,82,1,100
7273,26/02/2016 6:05,94,1,100
7274,26/02/2016 6:10,103,1,100
7275,26/02/2016 6:15,103,1,100
7276,26/02/2016 6:20,124,1,100
7277,26/02/2016 6:25,155,1,100
7278,26/02/2016 6:30,133,1,100
7279,26/02/2016 6:35,153,1,100
7280,26/02/2016 6:40,167,1,100
7281,26/02/2016 6:45,165,1,100
7282,26/02/2016 6:50,157,1,100
7283,26/02/2016 6:55,150,1,100
7284,26/02/2016 7:00,137,1,100
7285,26/02/2016 7:05,125,1,100
7286,26/02/2016 7:10,132,1,100
7287,26/02/2016 7:15,128,1,100
7288,26/02/2016 7:20,122,1,100
7289,26/02/2016 7:25,116,1,100
7290,26/02/2016 7:30,97,1,100
7291,26/02/2016 7:35,89,1,100
7292,26/02/2016 7:40,78,1,100
7293,26/02/2016 7:45,81,1,100
7294,26/02/2016 7:50,77,1,100
7295,26/02/2016 7:55,77,1,100
7296,26/02/2016 8:00,89,1,100
7297,26/02/2016 8:05,80,1,100
7298,26/02/2016 8:10,75,1,100
7299,26/02/2016 8:15,74,1,100
7300,26/02/2016 8:20,80,1,100
7301,26/02/2016 8:25,96,1,100
7302,26/02/2016 8:30,108,1,100
7303,26/02/2016 8:35,90,1,100
7304,26/02/2016 8:40,93,1,100
7305,26/02/2016 8:45,86,1,100
7306,26/02/2016 8:50,74,1,100
7307,26/02/2016 8:55,85,1,100
7308,26/02/2016 9:00,84,1,100
7309,26/02/2016 9:05,102,1,100
7310,26/02/2016 9:10,95,1,100
7311,26/02/2016 9:15,107,1,100
7312,26/02/2016 9:20,117,1,100
7313,26/02/2016 9:25,111,1,100
7314,26/02/2016 9:30,108,1,100
7315,26/02/2016 9:35,114,1,100
7316,26/02/2016 9:40,108,1,100
7317,26/02/2016 9:45,109,1,100
7318,26/02/2016 9:50,133,1,100
7319,26/02/2016 9:55,103,1,100
7320,26/02/2016 10:00,110,1,100
7321,26/02/2016 10:05,105,1,100
7322,26/02/2016 10:10,106,1,100
7323,26/02/2016 10:15,110,1,100
7324,26/02/2016 10:20,104,1,100
7325,26/02/2016 10:25,109,1,100
7326,26/02/2016 10:30,107,1,100
7327,26/02/2016 10:35,108,1,100
7328,26/02/2016 10:40,116,1,100
7329,26/02/2016 10:45,114,1,100
7330,26/02/2016 10:50,101,1,100
7331,26/02/2016 10:55,104,1,100
7332,26/02/2016 11:00,116,1,100
7333,26/02/2016 11:05,113,1,100
7334,26/02/2016 11:10,120,1,100
7335,26/02/2016 11:15,125,1,100
7336,26/02/2016 11:20,86,1,100
7337,26/02/2016 11:25,110,1,100
7338,26/02/2016 11:30,96,1,100
7339,26/02/2016 11:35,110,1,100
7340,26/02/2016 11:40,114,1,100
7341,26/02/2016 11:45,95,1,100
7342,26/02/2016 11:50,112,1,100
7343,26/02/2016 11:55,115,1,100
7344,26/02/2016 12:00,100,1,100
7345,26/02/2016 12:05,88,1,100
7346,26/02/2016 12:10,106,1,100
7347,26/02/2016 12:15,112,1,100
7348,26/02/2016 12:20,96,1,100
7349,26/02/2016 12:25,108,1,100
7350,26/02/2016 12:30,112,1,100
7351,26/02/2016 12:35,111,1,100
7352,26/02/2016 12:40,110,1,100
7353,26/02/2016 12:45,87,1,100
7354,26/02/2016 12:50,119,1,100
7355,26/02/2016 12:55,97,1,100
7356,26/02/2016 13:00,94,1,100
7357,26/02/2016 13:05,101,1,100
7358,26/02/2016 13:10,108,1,100
7359,26/02/2016 13:15,109,1,100
7360,26/02/2016 13:20,99,1,100
7361,26/02/2016 13:25,96,1,100
7362,26/02/2016 13:30,106,1,100
7363,26/02/2016 13:35,93,1,100
7364,26/02/2016 13:40,115,1,100
7365,26/02/2016 13:45,111,1,100
7366,26/02/2016 13:50,118,1,100
7367,26/02/2016 13:55,103,1,100
7368,26/02/2016 14:00,111,1,100
7369,26/02/2016 14:05,103,1,100
7370,26/02/2016 14:10,102,1,100
7371,26/02/2016 14:15,108,1,100
7372,26/02/2016 14:20,111,1,100
7373,26/02/2016 14:25,98,1,100
7374,26/02/2016 14:30,103,1,100
7375,26/02/2016 14:35,104,1,100
7376,26/02/2016 14:40,111,1,100
7377,26/02/2016 14:45,108,1,100
7378,26/02/2016 14:50,109,1,100
7379,26/02/2016 14:55,107,1,100
7380,26/02/2016 15:00,108,1,100
7381,26/02/2016 15:05,103,1,100
7382,26/02/2016 15:10,96,1,100
7383,26/02/2016 15:15,117,1,100
7384,26/02/2016 15:20,113,1,100
7385,26/02/2016 15:25,99,1,100
7386,26/02/2016 15:30,105,1,100
7387,26/02/2016 15:35,109,1,100
7388,26/02/2016 15:40,81,1,100
7389,26/02/2016 15:45,106,1,100
7390,26/02/2016 15:50,96,1,100
7391,26/02/2016 15:55,91,1,100
7392,26/02/2016 16:00,94,1,100
7393,26/02/2016 16:05,90,1,100
7394,26/02/2016 16:10,102,1,100
7395,26/02/2016 16:15,94,1,100
7396,26/02/2016 16:20,93,1,100
7397,26/02/2016 16:25,99,1,100
7398,26/02/2016 16:30,87,1,100
7399,26/02/2016 16:35,94,1,100
7400,26/02/2016 16:40,93,1,100
7401,26/02/2016 16:45,101,1,100
7402,26/02/2016 16:50,81,1,100
7403,26/02/2016 16:55,91,1,100
7404,26/02/2016 17:00,82,1,100
7405,26/02/2016 17:05,89,1,100
7406,26/02/2016 17:10,103,1,100
7407,26/02/2016 17:15,98,1,100
7408,26/02/2016 17:20,109,1,100
7409,26/02/2016 17:25,93,1,100
7410,26/02/2016 17:30,98,1,100
7411,26/02/2016 17:35,85,1,100
7412,26/02/2016 17:40,79,1,100
7413,26/02/2016 17:45,73,1,100
7414,26/02/2016 17:50,100,1,100
7415,26/02/2016 17:55,88,1,100
7416,26/02/2016 18:00,73,1,100
7417,26/02/2016 18:05,81,1,100
7418,26/02/2016 18:10,80,1,100
7419,26/02/2016 18:15,85,1,100
7420,26/02/2016 18:20,91,1,100
7421,26/02/2016 18:25,89,1,100
7422,26/02/2016 18:30,93,1,100
7423,26/02/2016 18:35,103,1,100
7424,26/02/2016 18:40,80,1,100
7425,26/02/2016 18:45,73,1,100
7426,26/02/2016 18:50,76,1,100
7427,26/02/2016 18:55,81,1,100
7428,26/02/2016 19:00,78,1,100
7429,26/02/2016 19:05,91,1,100
7430,26/02/2016 19:10,84,1,100
7431,26/02/2016 19:15,90,1,100
7432,26/02/2016 19:20,80,1,100
7433,26/02/2016 19:25,94,1,100
7434,26/02/2016 19:30,97,1,100
7435,26/02/2016 19:35,96,1,100
7436,26/02/2016 19:40,79,1,100
7437,26/02/2016 19:45,78,1,100
7438,26/02/2016 19:50,67,1,100
7439,26/02/2016 19:55,84,1,100
7440,26/02/2016 20:00,67,1,100
7441,26/02/2016 20:05,71,1,100
7442,26/02/2016 20:10,71,1,100
7443,26/02/2016 20:15,79,1,100
7444,26/02/2016 20:20,65,1,100
7445,26/02/2016 20:25,59,1,100
7446,26/02/2016 20:30,61,1,100
7447,26/02/2016 20:35,37,1,100
7448,26/02/2016 20:40,70,1,100
7449,26/02/2016 20:45,56,1,100
7450,26/02/2016 20:50,60,1,100
7451,26/02/2016 20:55,50,1,100
7452,26/02/2016 21:00,54,1,100
7453,26/02/2016 21:05,51,1,100
7454,26/02/2016 21:10,52,1,100
7455,26/02/2016 21:15,46,1,100
7456,26/02/2016 21:20,50,1,100
7457,26/02/2016 21:25,53,1,100
7458,26/02/2016 21:30,47,1,100
7459,26/02/2016 21:35,45,1,100
7460,26/02/2016 21:40,48,1,100
7461,26/02/2016 21:45,48,1,100
7462,26/02/2016 21:50,45,1,100
7463,26/02/2016 21:55,38,1,100
7464,26/02/2016 22:00,32,1,100
7465,26/02/2016 22:05,46,1,100
7466,26/02/2016 22:10,57,1,100
7467,26/02/2016 22:15,54,1,100
7468,26/02/2016 22:20,48,1,100
7469,26/02/2016 22:25,45,1,100
7470,26/02/2016 22:30,50,1,100
7471,26/02/2016 22:35,38,1,100
7472,26/02/2016 22:40,33,1,100
7473,26/02/2016 22:45,49,1,100
7474,26/02/2016 22:50,38,1,100
7475,26/02/2016 22:55,37,1,100
7476,26/02/2016 23:00,27,1,100
7477,26/02/2016 23:05,26,1,100
7478,26/02/2016 23:10,38,1,100
7479,26/02/2016 23:15,34,1,100
7480,26/02/2016 23:20,29,1,100
7481,26/02/2016 23:25,22,1,100
7482,26/02/2016 23:30,18,1,100
7483,26/02/2016 23:35,24,1,100
7484,26/02/2016 23:40,12,1,100
7485,26/02/2016 23:45,31,1,100
7486,26/02/2016 23:50,22,1,100
7487,26/02/2016 23:55,23,1,100
7488,29/02/2016 0:00,24,1,100
7489,29/02/2016 0:05,14,1,100
7490,29/02/2016 0:10,7,1,100
7491,29/02/2016 0:15,20,1,100
7492,29/02/2016 0:20,7,1,100
7493,29/02/2016 0:25,13,1,100
7494,29/02/2016 0:30,12,1,100
7495,29/02/2016 0:35,8,1,100
7496,29/02/2016 0:40,12,1,100
7497,29/02/2016 0:45,11,1,100
7498,29/02/2016 0:50,9,1,100
7499,29/02/2016 0:55,11,1,100
7500,29/02/2016 1:00,10,1,100
7501,29/02/2016 1:05,5,1,100
7502,29/02/2016 1:10,6,1,100
